Município,Classificação,Ano,Mês,Estoque
Itamonte,Hospedagem,2023,12,47
Itamonte,Hospedagem,2024,1,49
Itamonte,Hospedagem,2024,2,50
Itamonte,Hospedagem,2024,3,51
Itamonte,Hospedagem,2024,4,52
Itamonte,Hospedagem,2024,5,52
Itamonte,Hospedagem,2024,6,54
Itamonte,Hospedagem,2024,7,50
Itamonte,Hospedagem,2024,8,50
Itamonte,Hospedagem,2024,9,51
Itamonte,Hospedagem,2024,10,51
Itamonte,Hospedagem,2024,11,52
Itamonte,Hospedagem,2024,12,51
Itamonte,Hospedagem,2025,1,49
Itamonte,Hospedagem,2025,2,51
Itamonte,Hospedagem,2025,3,51
Itamonte,Hospedagem,2025,4,53
Itamonte,Hospedagem,2025,5,53
Itamonte,Hospedagem,2025,6,51
Itamonte,Hospedagem,2025,7,49
Itamonte,Hospedagem,2025,8,52
Itamonte,Hospedagem,2025,9,51
Itamonte,Hospedagem,2025,10,55
Itamonte,Hospedagem,2025,11,56
Itamonte,Hospedagem,2025,12,55
Itamonte,Transportes,2021,12,0
Itamonte,Transportes,2022,1,0
Itamonte,Transportes,2022,2,0
Itamonte,Transportes,2022,3,0
Itamonte,Transportes,2022,4,0
Itamonte,Transportes,2022,5,0
Itamonte,Transportes,2022,6,0
Itamonte,Transportes,2022,7,0
Itamonte,Transportes,2022,8,0
Itamonte,Transportes,2022,9,0
Itamonte,Transportes,2022,10,0
Itamonte,Transportes,2022,11,0
Itamonte,Transportes,2022,12,0
Itamonte,Transportes,2023,1,0
Itamonte,Transportes,2023,2,0
Itamonte,Transportes,2023,3,1
Itamonte,Transportes,2023,4,2
Itamonte,Transportes,2023,5,2
Itamonte,Transportes,2023,6,2
Itamonte,Transportes,2023,7,2
Itamonte,Transportes,2023,8,2
Itamonte,Transportes,2023,9,2
Itamonte,Transportes,2023,10,2
Itamonte,Transportes,2023,11,2
Itamonte,Transportes,2023,12,2
Itamonte,Transportes,2024,1,2
Itamonte,Transportes,2024,2,2
Itamonte,Transportes,2024,3,2
Itamonte,Transportes,2024,4,2
Itamonte,Transportes,2024,5,2
Itamonte,Transportes,2024,6,2
Itamonte,Transportes,2024,7,2
Itamonte,Transportes,2024,8,1
Itamonte,Transportes,2024,9,1
Itamonte,Transportes,2024,10,1
Itamonte,Transportes,2024,11,1
Itamonte,Transportes,2024,12,1
Itamonte,Transportes,2025,1,2
Itamonte,Transportes,2025,2,2
Itamonte,Transportes,2025,3,2
Itamonte,Transportes,2025,4,2
Itamonte,Transportes,2025,5,3
Itamonte,Transportes,2025,6,3
Itamonte,Transportes,2025,7,3
Itamonte,Transportes,2025,8,3
Itamonte,Transportes,2025,9,3
Itamonte,Transportes,2025,10,3
Itamonte,Transportes,2025,11,3
Itamonte,Transportes,2025,12,3
Itamonte,Entretenimento,2021,12,12
Itamonte,Entretenimento,2022,1,12
Itamonte,Entretenimento,2022,2,12
Itamonte,Entretenimento,2022,3,12
Itamonte,Entretenimento,2022,4,11
Itamonte,Entretenimento,2022,5,10
Itamonte,Entretenimento,2022,6,10
Itamonte,Entretenimento,2022,7,10
Itamonte,Entretenimento,2022,8,10
Itamonte,Entretenimento,2022,9,9
Itamonte,Entretenimento,2022,10,9
Itamonte,Entretenimento,2022,11,7
Itamonte,Entretenimento,2022,12,11
Itamonte,Entretenimento,2023,1,11
Itamonte,Entretenimento,2023,2,12
Itamonte,Entretenimento,2023,3,12
Itamonte,Entretenimento,2023,4,12
Itamonte,Entretenimento,2023,5,12
Itamonte,Entretenimento,2023,6,12
Itamonte,Entretenimento,2023,7,11
Itamonte,Entretenimento,2023,8,9
Itamonte,Entretenimento,2023,9,9
Itamonte,Entretenimento,2023,10,11
Itamonte,Entretenimento,2023,11,12
Itamonte,Entretenimento,2023,12,15
Itamonte,Entretenimento,2024,1,17
Itamonte,Entretenimento,2024,2,17
Itamonte,Entretenimento,2024,3,17
Itamonte,Entretenimento,2024,4,17
Itamonte,Entretenimento,2024,5,18
Itamonte,Entretenimento,2024,6,19
Itamonte,Entretenimento,2024,7,18
Itamonte,Entretenimento,2024,8,17
Itamonte,Entretenimento,2024,9,17
Itamonte,Entretenimento,2024,10,17
Itamonte,Entretenimento,2024,11,17
Itamonte,Entretenimento,2024,12,16
Itamonte,Entretenimento,2025,1,15
Itamonte,Entretenimento,2025,2,15
Itamonte,Entretenimento,2025,3,14
Itamonte,Entretenimento,2025,4,15
Itamonte,Entretenimento,2025,5,14
Itamonte,Entretenimento,2025,6,15
Itamonte,Entretenimento,2025,7,16
Itamonte,Entretenimento,2025,8,18
Itamonte,Entretenimento,2025,9,19
Itamonte,Entretenimento,2025,10,18
Itamonte,Entretenimento,2025,11,19
Itamonte,Entretenimento,2025,12,20
Itamonte,Comércio e Serviços,2021,12,51
Itamonte,Comércio e Serviços,2022,1,48
Itamonte,Comércio e Serviços,2022,2,48
Itamonte,Comércio e Serviços,2022,3,46
Itamonte,Comércio e Serviços,2022,4,44
Itamonte,Comércio e Serviços,2022,5,45
Itamonte,Comércio e Serviços,2022,6,43
Itamonte,Comércio e Serviços,2022,7,40
Itamonte,Comércio e Serviços,2022,8,40
Itamonte,Comércio e Serviços,2022,9,36
Itamonte,Comércio e Serviços,2022,10,35
Itamonte,Comércio e Serviços,2022,11,35
Itamonte,Comércio e Serviços,2022,12,66
Itamonte,Comércio e Serviços,2023,1,64
Itamonte,Comércio e Serviços,2023,2,65
Itamonte,Comércio e Serviços,2023,3,66
Itamonte,Comércio e Serviços,2023,4,68
Itamonte,Comércio e Serviços,2023,5,72
Itamonte,Comércio e Serviços,2023,6,70
Itamonte,Comércio e Serviços,2023,7,70
Itamonte,Comércio e Serviços,2023,8,71
Itamonte,Comércio e Serviços,2023,9,71
Itamonte,Comércio e Serviços,2023,10,73
Itamonte,Comércio e Serviços,2023,11,73
Itamonte,Comércio e Serviços,2023,12,73
Itamonte,Comércio e Serviços,2024,1,71
Itamonte,Comércio e Serviços,2024,2,72
Itamonte,Comércio e Serviços,2024,3,69
Itamonte,Comércio e Serviços,2024,4,73
Itamonte,Comércio e Serviços,2024,5,69
Itamonte,Comércio e Serviços,2024,6,72
Itamonte,Comércio e Serviços,2024,7,73
Itamonte,Comércio e Serviços,2024,8,70
Itamonte,Comércio e Serviços,2024,9,68
Itamonte,Comércio e Serviços,2024,10,70
Itamonte,Comércio e Serviços,2024,11,70
Itamonte,Comércio e Serviços,2024,12,67
Itamonte,Comércio e Serviços,2025,1,70
Itamonte,Comércio e Serviços,2025,2,72
Itamonte,Comércio e Serviços,2025,3,71
Itamonte,Comércio e Serviços,2025,4,68
Itamonte,Comércio e Serviços,2025,5,67
Itamonte,Comércio e Serviços,2025,6,67
Itamonte,Comércio e Serviços,2025,7,72
Itamonte,Comércio e Serviços,2025,8,73
Itamonte,Comércio e Serviços,2025,9,74
Itamonte,Comércio e Serviços,2025,10,75
Itamonte,Comércio e Serviços,2025,11,74
Itamonte,Comércio e Serviços,2025,12,71
Itamonte,Agência e Operadores,2021,12,0
Itamonte,Agência e Operadores,2022,1,0
Itamonte,Agência e Operadores,2022,2,0
Itamonte,Agência e Operadores,2022,3,0
Itamonte,Agência e Operadores,2022,4,0
Itamonte,Agência e Operadores,2022,5,0
Itamonte,Agência e Operadores,2022,6,0
Itamonte,Agência e Operadores,2022,7,0
Itamonte,Agência e Operadores,2022,8,0
Itamonte,Agência e Operadores,2022,9,0
Itamonte,Agência e Operadores,2022,10,0
Itamonte,Agência e Operadores,2022,11,0
Itamonte,Agência e Operadores,2022,12,0
Itamonte,Agência e Operadores,2023,1,0
Itamonte,Agência e Operadores,2023,2,0
Itamonte,Agência e Operadores,2023,3,0
Itamonte,Agência e Operadores,2023,4,0
Itamonte,Agência e Operadores,2023,5,0
Itamonte,Agência e Operadores,2023,6,0
Itamonte,Agência e Operadores,2023,7,0
Itamonte,Agência e Operadores,2023,8,0
Itamonte,Agência e Operadores,2023,9,0
Itamonte,Agência e Operadores,2023,10,0
Itamonte,Agência e Operadores,2023,11,0
Itamonte,Agência e Operadores,2023,12,0
Itamonte,Agência e Operadores,2024,1,0
Itamonte,Agência e Operadores,2024,2,0
Itamonte,Agência e Operadores,2024,3,0
Itamonte,Agência e Operadores,2024,4,0
Itamonte,Agência e Operadores,2024,5,0
Itamonte,Agência e Operadores,2024,6,0
Itamonte,Agência e Operadores,2024,7,0
Itamonte,Agência e Operadores,2024,8,0
Itamonte,Agência e Operadores,2024,9,0
Itamonte,Agência e Operadores,2024,10,0
Itamonte,Agência e Operadores,2024,11,0
Itamonte,Agência e Operadores,2024,12,0
Itamonte,Agência e Operadores,2025,1,0
Itamonte,Agência e Operadores,2025,2,0
Itamonte,Agência e Operadores,2025,3,0
Itamonte,Agência e Operadores,2025,4,0
Itamonte,Agência e Operadores,2025,5,0
Itamonte,Agência e Operadores,2025,6,0
Itamonte,Agência e Operadores,2025,7,0
Itamonte,Agência e Operadores,2025,8,0
Itamonte,Agência e Operadores,2025,9,0
Itamonte,Agência e Operadores,2025,10,0
Itamonte,Agência e Operadores,2025,11,0
Itamonte,Agência e Operadores,2025,12,0
Itamonte,Alimentação,2021,12,39
Itamonte,Alimentação,2022,1,39
Itamonte,Alimentação,2022,2,39
Itamonte,Alimentação,2022,3,35
Itamonte,Alimentação,2022,4,35
Itamonte,Alimentação,2022,5,34
Itamonte,Alimentação,2022,6,34
Itamonte,Alimentação,2022,7,35
Itamonte,Alimentação,2022,8,35
Itamonte,Alimentação,2022,9,36
Itamonte,Alimentação,2022,10,35
Itamonte,Alimentação,2022,11,32
Itamonte,Alimentação,2022,12,88
Itamonte,Alimentação,2023,1,91
Itamonte,Alimentação,2023,2,90
Itamonte,Alimentação,2023,3,91
Itamonte,Alimentação,2023,4,92
Itamonte,Alimentação,2023,5,89
Itamonte,Alimentação,2023,6,91
Itamonte,Alimentação,2023,7,91
Itamonte,Alimentação,2023,8,90
Itamonte,Alimentação,2023,9,85
Itamonte,Alimentação,2023,10,82
Itamonte,Alimentação,2023,11,81
Itamonte,Alimentação,2023,12,74
Itamonte,Alimentação,2024,1,73
Itamonte,Alimentação,2024,2,71
Itamonte,Alimentação,2024,3,73
Itamonte,Alimentação,2024,4,73
Itamonte,Alimentação,2024,5,59
Itamonte,Alimentação,2024,6,74
Itamonte,Alimentação,2024,7,84
Itamonte,Alimentação,2024,8,80
Itamonte,Alimentação,2024,9,79
Itamonte,Alimentação,2024,10,79
Itamonte,Alimentação,2024,11,83
Itamonte,Alimentação,2024,12,82
Itamonte,Alimentação,2025,1,84
Itamonte,Alimentação,2025,2,81
Itamonte,Alimentação,2025,3,81
Itamonte,Alimentação,2025,4,88
Itamonte,Alimentação,2025,5,89
Itamonte,Alimentação,2025,6,90
Itamonte,Alimentação,2025,7,92
Itamonte,Alimentação,2025,8,96
Itamonte,Alimentação,2025,9,99
Itamonte,Alimentação,2025,10,98
Itamonte,Alimentação,2025,11,102
Itamonte,Alimentação,2025,12,96
Itamogi,Transportes,2021,12,1
Itamogi,Transportes,2022,1,1
Itamogi,Transportes,2022,2,1
Itamogi,Transportes,2022,3,1
Itamogi,Transportes,2022,4,0
Itamogi,Transportes,2022,5,0
Itamogi,Transportes,2022,6,0
Itamogi,Transportes,2022,7,0
Itamogi,Transportes,2022,8,0
Itamogi,Transportes,2022,9,0
Itamogi,Transportes,2022,10,0
Itamogi,Transportes,2022,11,0
Itamogi,Transportes,2022,12,0
Itamogi,Transportes,2023,1,0
Itamogi,Transportes,2023,2,0
Itamogi,Transportes,2023,3,0
Itamogi,Transportes,2023,4,0
Itamogi,Transportes,2023,5,0
Itamogi,Transportes,2023,6,0
Itamogi,Transportes,2023,7,0
Itamogi,Transportes,2023,8,0
Itamogi,Transportes,2023,9,0
Itamogi,Transportes,2023,10,0
Itamogi,Transportes,2023,11,0
Itamogi,Transportes,2023,12,1
Itamogi,Transportes,2024,1,1
Itamogi,Transportes,2024,2,1
Itamogi,Transportes,2024,3,1
Itamogi,Transportes,2024,4,1
Itamogi,Transportes,2024,5,1
Itamogi,Transportes,2024,6,1
Itamogi,Transportes,2024,7,1
Itamogi,Transportes,2024,8,1
Itamogi,Transportes,2024,9,1
Itamogi,Transportes,2024,10,1
Itamogi,Transportes,2024,11,1
Itamogi,Transportes,2024,12,1
Itamogi,Transportes,2025,1,1
Itamogi,Transportes,2025,2,1
Itamogi,Transportes,2025,3,1
Itamogi,Transportes,2025,4,1
Itamogi,Transportes,2025,5,1
Itamogi,Transportes,2025,6,1
Itamogi,Transportes,2025,7,1
Itamogi,Transportes,2025,8,1
Itamogi,Transportes,2025,9,1
Itamogi,Transportes,2025,10,1
Itamogi,Transportes,2025,11,1
Itamogi,Transportes,2025,12,1
Itamogi,Hospedagem,2021,12,0
Itamogi,Hospedagem,2022,1,0
Itamogi,Hospedagem,2022,2,0
Itamogi,Hospedagem,2022,3,0
Itamogi,Hospedagem,2022,4,0
Itamogi,Hospedagem,2022,5,0
Itamogi,Hospedagem,2022,6,0
Itamogi,Hospedagem,2022,7,0
Itamogi,Hospedagem,2022,8,0
Itamogi,Hospedagem,2022,9,0
Itamogi,Hospedagem,2022,10,0
Itamogi,Hospedagem,2022,11,0
Itamogi,Hospedagem,2022,12,0
Itamogi,Hospedagem,2023,1,0
Itamogi,Hospedagem,2023,2,0
Itamogi,Hospedagem,2023,3,0
Itamogi,Hospedagem,2023,4,0
Itamogi,Hospedagem,2023,5,0
Itamogi,Hospedagem,2023,6,0
Itamogi,Hospedagem,2023,7,0
Itamogi,Hospedagem,2023,8,0
Itamogi,Hospedagem,2023,9,0
Itamogi,Hospedagem,2023,10,0
Itamogi,Hospedagem,2023,11,0
Itamogi,Hospedagem,2023,12,0
Itamogi,Hospedagem,2024,1,0
Itamogi,Hospedagem,2024,2,0
Itamogi,Hospedagem,2024,3,0
Itamogi,Hospedagem,2024,4,0
Itamogi,Hospedagem,2024,5,0
Itamogi,Hospedagem,2024,6,0
Itamogi,Hospedagem,2024,7,0
Itamogi,Hospedagem,2024,8,0
Itamogi,Hospedagem,2024,9,0
Itamogi,Hospedagem,2024,10,0
Itamogi,Hospedagem,2024,11,0
Itamogi,Hospedagem,2024,12,0
Itamogi,Hospedagem,2025,1,-1
Itamogi,Hospedagem,2025,2,-1
Itamogi,Hospedagem,2025,3,-1
Itamogi,Hospedagem,2025,4,-1
Itamogi,Hospedagem,2025,5,-1
Itamogi,Hospedagem,2025,6,-1
Itamogi,Hospedagem,2025,7,-1
Itamogi,Hospedagem,2025,8,-1
Itamogi,Hospedagem,2025,9,-1
Itamogi,Hospedagem,2025,10,-1
Itamogi,Hospedagem,2025,11,-1
Itamogi,Hospedagem,2025,12,-1
Itamogi,Entretenimento,2021,12,10
Itamogi,Entretenimento,2022,1,10
Itamogi,Entretenimento,2022,2,9
Itamogi,Entretenimento,2022,3,9
Itamogi,Entretenimento,2022,4,9
Itamogi,Entretenimento,2022,5,9
Itamogi,Entretenimento,2022,6,9
Itamogi,Entretenimento,2022,7,8
Itamogi,Entretenimento,2022,8,8
Itamogi,Entretenimento,2022,9,8
Itamogi,Entretenimento,2022,10,8
Itamogi,Entretenimento,2022,11,8
Itamogi,Entretenimento,2022,12,15
Itamogi,Entretenimento,2023,1,15
Itamogi,Entretenimento,2023,2,15
Itamogi,Entretenimento,2023,3,16
Itamogi,Entretenimento,2023,4,15
Itamogi,Entretenimento,2023,5,15
Itamogi,Entretenimento,2023,6,15
Itamogi,Entretenimento,2023,7,15
Itamogi,Entretenimento,2023,8,15
Itamogi,Entretenimento,2023,9,15
Itamogi,Entretenimento,2023,10,15
Itamogi,Entretenimento,2023,11,15
Itamogi,Entretenimento,2023,12,13
Itamogi,Entretenimento,2024,1,13
Itamogi,Entretenimento,2024,2,13
Itamogi,Entretenimento,2024,3,13
Itamogi,Entretenimento,2024,4,13
Itamogi,Entretenimento,2024,5,13
Itamogi,Entretenimento,2024,6,12
Itamogi,Entretenimento,2024,7,11
Itamogi,Entretenimento,2024,8,13
Itamogi,Entretenimento,2024,9,13
Itamogi,Entretenimento,2024,10,12
Itamogi,Entretenimento,2024,11,12
Itamogi,Entretenimento,2024,12,13
Itamogi,Entretenimento,2025,1,13
Itamogi,Entretenimento,2025,2,13
Itamogi,Entretenimento,2025,3,14
Itamogi,Entretenimento,2025,4,14
Itamogi,Entretenimento,2025,5,14
Itamogi,Entretenimento,2025,6,14
Itamogi,Entretenimento,2025,7,13
Itamogi,Entretenimento,2025,8,13
Itamogi,Entretenimento,2025,9,14
Itamogi,Entretenimento,2025,10,13
Itamogi,Entretenimento,2025,11,11
Itamogi,Entretenimento,2025,12,11
Itamogi,Comércio e Serviços,2021,12,7
Itamogi,Comércio e Serviços,2022,1,7
Itamogi,Comércio e Serviços,2022,2,7
Itamogi,Comércio e Serviços,2022,3,4
Itamogi,Comércio e Serviços,2022,4,4
Itamogi,Comércio e Serviços,2022,5,4
Itamogi,Comércio e Serviços,2022,6,4
Itamogi,Comércio e Serviços,2022,7,4
Itamogi,Comércio e Serviços,2022,8,4
Itamogi,Comércio e Serviços,2022,9,5
Itamogi,Comércio e Serviços,2022,10,5
Itamogi,Comércio e Serviços,2022,11,4
Itamogi,Comércio e Serviços,2022,12,11
Itamogi,Comércio e Serviços,2023,1,11
Itamogi,Comércio e Serviços,2023,2,11
Itamogi,Comércio e Serviços,2023,3,8
Itamogi,Comércio e Serviços,2023,4,9
Itamogi,Comércio e Serviços,2023,5,8
Itamogi,Comércio e Serviços,2023,6,8
Itamogi,Comércio e Serviços,2023,7,8
Itamogi,Comércio e Serviços,2023,8,9
Itamogi,Comércio e Serviços,2023,9,9
Itamogi,Comércio e Serviços,2023,10,8
Itamogi,Comércio e Serviços,2023,11,8
Itamogi,Comércio e Serviços,2023,12,5
Itamogi,Comércio e Serviços,2024,1,5
Itamogi,Comércio e Serviços,2024,2,5
Itamogi,Comércio e Serviços,2024,3,6
Itamogi,Comércio e Serviços,2024,4,6
Itamogi,Comércio e Serviços,2024,5,6
Itamogi,Comércio e Serviços,2024,6,6
Itamogi,Comércio e Serviços,2024,7,6
Itamogi,Comércio e Serviços,2024,8,6
Itamogi,Comércio e Serviços,2024,9,5
Itamogi,Comércio e Serviços,2024,10,5
Itamogi,Comércio e Serviços,2024,11,4
Itamogi,Comércio e Serviços,2024,12,4
Itamogi,Comércio e Serviços,2025,1,4
Itamogi,Comércio e Serviços,2025,2,4
Itamogi,Comércio e Serviços,2025,3,5
Itamogi,Comércio e Serviços,2025,4,5
Itamogi,Comércio e Serviços,2025,5,4
Itamogi,Comércio e Serviços,2025,6,4
Itamogi,Comércio e Serviços,2025,7,4
Itamogi,Comércio e Serviços,2025,8,4
Itamogi,Comércio e Serviços,2025,9,3
Itamogi,Comércio e Serviços,2025,10,5
Itamogi,Comércio e Serviços,2025,11,5
Itamogi,Comércio e Serviços,2025,12,3
Itamogi,Agência e Operadores,2021,12,0
Itamogi,Agência e Operadores,2022,1,0
Itamogi,Agência e Operadores,2022,2,0
Itamogi,Agência e Operadores,2022,3,0
Itamogi,Agência e Operadores,2022,4,0
Itamogi,Agência e Operadores,2022,5,0
Itamogi,Agência e Operadores,2022,6,0
Itamogi,Agência e Operadores,2022,7,0
Itamogi,Agência e Operadores,2022,8,0
Itamogi,Agência e Operadores,2022,9,0
Itamogi,Agência e Operadores,2022,10,0
Itamogi,Agência e Operadores,2022,11,0
Itamogi,Agência e Operadores,2022,12,0
