Município,Classificação,Ano,Mês,Saldo
Bandeira do Sul,Hospedagem,2024,6,0
Bandeira do Sul,Hospedagem,2024,7,0
Bandeira do Sul,Hospedagem,2024,8,0
Bandeira do Sul,Hospedagem,2024,9,0
Bandeira do Sul,Hospedagem,2024,10,0
Bandeira do Sul,Hospedagem,2024,11,0
Bandeira do Sul,Hospedagem,2024,12,0
Bandeira do Sul,Hospedagem,2025,1,0
Bandeira do Sul,Hospedagem,2025,2,0
Bandeira do Sul,Hospedagem,2025,3,0
Bandeira do Sul,Hospedagem,2025,4,0
Bandeira do Sul,Hospedagem,2025,5,0
Bandeira do Sul,Hospedagem,2025,6,0
Bandeira do Sul,Hospedagem,2025,7,0
Bandeira do Sul,Hospedagem,2025,8,0
Bandeira do Sul,Hospedagem,2025,9,0
Bandeira do Sul,Hospedagem,2025,10,0
Bandeira do Sul,Hospedagem,2025,11,0
Bandeira do Sul,Hospedagem,2025,12,0
Bandeira do Sul,Alimentação,2021,1,0
Bandeira do Sul,Alimentação,2021,2,0
Bandeira do Sul,Alimentação,2021,3,0
Bandeira do Sul,Alimentação,2021,4,0
Bandeira do Sul,Alimentação,2021,5,0
Bandeira do Sul,Alimentação,2021,6,0
Bandeira do Sul,Alimentação,2021,7,0
Bandeira do Sul,Alimentação,2021,8,0
Bandeira do Sul,Alimentação,2021,9,0
Bandeira do Sul,Alimentação,2021,10,0
Bandeira do Sul,Alimentação,2021,11,0
Bandeira do Sul,Alimentação,2021,12,0
Bandeira do Sul,Alimentação,2022,1,0
Bandeira do Sul,Alimentação,2022,2,0
Bandeira do Sul,Alimentação,2022,3,0
Bandeira do Sul,Alimentação,2022,4,0
Bandeira do Sul,Alimentação,2022,5,0
Bandeira do Sul,Alimentação,2022,6,0
Bandeira do Sul,Alimentação,2022,7,0
Bandeira do Sul,Alimentação,2022,8,0
Bandeira do Sul,Alimentação,2022,9,0
Bandeira do Sul,Alimentação,2022,10,0
Bandeira do Sul,Alimentação,2022,11,0
Bandeira do Sul,Alimentação,2022,12,0
Bandeira do Sul,Alimentação,2023,1,0
Bandeira do Sul,Alimentação,2023,2,0
Bandeira do Sul,Alimentação,2023,3,0
Bandeira do Sul,Alimentação,2023,4,0
Bandeira do Sul,Alimentação,2023,5,0
Bandeira do Sul,Alimentação,2023,6,0
Bandeira do Sul,Alimentação,2023,7,0
Bandeira do Sul,Alimentação,2023,8,0
Bandeira do Sul,Alimentação,2023,9,0
Bandeira do Sul,Alimentação,2023,10,0
Bandeira do Sul,Alimentação,2023,11,1
Bandeira do Sul,Alimentação,2023,12,0
Bandeira do Sul,Alimentação,2024,1,-1
Bandeira do Sul,Alimentação,2024,2,0
Bandeira do Sul,Alimentação,2024,3,0
Bandeira do Sul,Alimentação,2024,4,3
Bandeira do Sul,Alimentação,2024,5,0
Bandeira do Sul,Alimentação,2024,6,0
Bandeira do Sul,Alimentação,2024,7,0
Bandeira do Sul,Alimentação,2024,8,0
Bandeira do Sul,Alimentação,2024,9,0
Bandeira do Sul,Alimentação,2024,10,-1
Bandeira do Sul,Alimentação,2024,11,0
Bandeira do Sul,Alimentação,2024,12,0
Bandeira do Sul,Alimentação,2025,1,1
Bandeira do Sul,Alimentação,2025,2,0
Bandeira do Sul,Alimentação,2025,3,0
Bandeira do Sul,Alimentação,2025,4,0
Bandeira do Sul,Alimentação,2025,5,0
Bandeira do Sul,Alimentação,2025,6,0
Bandeira do Sul,Alimentação,2025,7,0
Bandeira do Sul,Alimentação,2025,8,1
Bandeira do Sul,Alimentação,2025,9,1
Bandeira do Sul,Alimentação,2025,10,1
Bandeira do Sul,Alimentação,2025,11,0
Bandeira do Sul,Alimentação,2025,12,0
Extrema,Entretenimento,2021,1,-1
Extrema,Entretenimento,2021,2,-2
Extrema,Entretenimento,2021,3,1
Extrema,Entretenimento,2021,4,-4
Extrema,Entretenimento,2021,5,-3
Extrema,Entretenimento,2021,6,1
Extrema,Entretenimento,2021,7,-3
Extrema,Entretenimento,2021,8,-3
Extrema,Entretenimento,2021,9,-5
Extrema,Entretenimento,2021,10,-3
Extrema,Entretenimento,2021,11,0
Extrema,Entretenimento,2021,12,-5
Extrema,Entretenimento,2022,1,0
Extrema,Entretenimento,2022,2,0
Extrema,Entretenimento,2022,3,-3
Extrema,Entretenimento,2022,4,-1
Extrema,Entretenimento,2022,5,-2
Extrema,Entretenimento,2022,6,-1
Extrema,Entretenimento,2022,7,0
Extrema,Entretenimento,2022,8,-1
Extrema,Entretenimento,2022,9,-1
Extrema,Entretenimento,2022,10,0
Extrema,Entretenimento,2022,11,-1
Extrema,Entretenimento,2022,12,0
Extrema,Entretenimento,2023,1,2
Extrema,Entretenimento,2023,2,1
Extrema,Entretenimento,2023,3,0
Extrema,Entretenimento,2023,4,1
Extrema,Entretenimento,2023,5,0
Extrema,Entretenimento,2023,6,0
Extrema,Entretenimento,2023,7,0
Extrema,Entretenimento,2023,8,2
Extrema,Entretenimento,2023,9,-1
Extrema,Entretenimento,2023,10,1
Extrema,Entretenimento,2023,11,-2
Extrema,Entretenimento,2023,12,1
Extrema,Entretenimento,2024,1,0
Extrema,Entretenimento,2024,2,-1
Extrema,Entretenimento,2024,3,1
Extrema,Entretenimento,2024,4,2
Extrema,Entretenimento,2024,5,0
Extrema,Entretenimento,2024,6,0
Extrema,Entretenimento,2024,7,-1
Extrema,Entretenimento,2024,8,4
Extrema,Entretenimento,2024,9,-2
Extrema,Entretenimento,2024,10,-1
Extrema,Entretenimento,2024,11,-1
Extrema,Entretenimento,2024,12,0
Extrema,Entretenimento,2025,1,-1
Extrema,Entretenimento,2025,2,2
Extrema,Entretenimento,2025,3,0
Extrema,Entretenimento,2025,4,-1
Extrema,Entretenimento,2025,5,3
Extrema,Entretenimento,2025,6,-1
Extrema,Entretenimento,2025,7,-1
Extrema,Entretenimento,2025,8,-3
Extrema,Entretenimento,2025,9,0
Extrema,Entretenimento,2025,10,2
Extrema,Entretenimento,2025,11,-1
Extrema,Entretenimento,2025,12,-1
Extrema,Comércio e Serviços,2021,1,-103
Extrema,Comércio e Serviços,2021,2,-78
Extrema,Comércio e Serviços,2021,3,-50
Extrema,Comércio e Serviços,2021,4,-52
Extrema,Comércio e Serviços,2021,5,-6
Extrema,Comércio e Serviços,2021,6,-22
Extrema,Comércio e Serviços,2021,7,-33
Extrema,Comércio e Serviços,2021,8,-40
Extrema,Comércio e Serviços,2021,9,-66
Extrema,Comércio e Serviços,2021,10,-39
Extrema,Comércio e Serviços,2021,11,-71
Extrema,Comércio e Serviços,2021,12,-65
Extrema,Comércio e Serviços,2022,1,-34
Extrema,Comércio e Serviços,2022,2,-651
Extrema,Comércio e Serviços,2022,3,-108
Extrema,Comércio e Serviços,2022,4,-15
Extrema,Comércio e Serviços,2022,5,-5
Extrema,Comércio e Serviços,2022,6,6
Extrema,Comércio e Serviços,2022,7,-13
Extrema,Comércio e Serviços,2022,8,-23
Extrema,Comércio e Serviços,2022,9,-25
Extrema,Comércio e Serviços,2022,10,-19
Extrema,Comércio e Serviços,2022,11,-24
Extrema,Comércio e Serviços,2022,12,-22
Extrema,Comércio e Serviços,2023,1,0
Extrema,Comércio e Serviços,2023,2,-4
Extrema,Comércio e Serviços,2023,3,6
Extrema,Comércio e Serviços,2023,4,6
Extrema,Comércio e Serviços,2023,5,44
Extrema,Comércio e Serviços,2023,6,128
Extrema,Comércio e Serviços,2023,7,42
Extrema,Comércio e Serviços,2023,8,32
Extrema,Comércio e Serviços,2023,9,33
Extrema,Comércio e Serviços,2023,10,9
Extrema,Comércio e Serviços,2023,11,-21
Extrema,Comércio e Serviços,2023,12,-20
Extrema,Comércio e Serviços,2024,1,50
Extrema,Comércio e Serviços,2024,2,-22
Extrema,Comércio e Serviços,2024,3,-12
Extrema,Comércio e Serviços,2024,4,9
Extrema,Comércio e Serviços,2024,5,22
Extrema,Comércio e Serviços,2024,6,5
Extrema,Comércio e Serviços,2024,7,-59
Extrema,Comércio e Serviços,2024,8,-12
Extrema,Comércio e Serviços,2024,9,5
Extrema,Comércio e Serviços,2024,10,-35
Extrema,Comércio e Serviços,2024,11,-7
Extrema,Comércio e Serviços,2024,12,-28
Extrema,Comércio e Serviços,2025,1,-15
Extrema,Comércio e Serviços,2025,2,-24
Extrema,Comércio e Serviços,2025,3,25
Extrema,Comércio e Serviços,2025,4,18
Extrema,Comércio e Serviços,2025,5,20
Extrema,Comércio e Serviços,2025,6,46
Extrema,Comércio e Serviços,2025,7,2
Extrema,Comércio e Serviços,2025,8,-9
Extrema,Comércio e Serviços,2025,9,31
Extrema,Comércio e Serviços,2025,10,67
Extrema,Comércio e Serviços,2025,11,21
Extrema,Comércio e Serviços,2025,12,31
Extrema,Agência e Operadores,2021,1,0
Extrema,Agência e Operadores,2021,2,0
Extrema,Agência e Operadores,2021,3,0
Extrema,Agência e Operadores,2021,4,0
Extrema,Agência e Operadores,2021,5,0
Extrema,Agência e Operadores,2021,6,0
Extrema,Agência e Operadores,2021,7,0
Extrema,Agência e Operadores,2021,8,0
Extrema,Agência e Operadores,2021,9,0
Extrema,Agência e Operadores,2021,10,0
Extrema,Agência e Operadores,2021,11,0
Extrema,Agência e Operadores,2021,12,0
Extrema,Agência e Operadores,2022,1,0
Extrema,Agência e Operadores,2022,2,0
Extrema,Agência e Operadores,2022,3,0
Extrema,Agência e Operadores,2022,4,0
Extrema,Agência e Operadores,2022,5,0
Extrema,Agência e Operadores,2022,6,0
Extrema,Agência e Operadores,2022,7,0
Extrema,Agência e Operadores,2022,8,0
Extrema,Agência e Operadores,2022,9,0
Extrema,Agência e Operadores,2022,10,0
Extrema,Agência e Operadores,2022,11,0
Extrema,Agência e Operadores,2022,12,0
Extrema,Agência e Operadores,2023,1,-1
Extrema,Agência e Operadores,2023,2,-1
Extrema,Agência e Operadores,2023,3,0
Extrema,Agência e Operadores,2023,4,-1
Extrema,Agência e Operadores,2023,5,1
Extrema,Agência e Operadores,2023,6,0
Extrema,Agência e Operadores,2023,7,0
Extrema,Agência e Operadores,2023,8,0
Extrema,Agência e Operadores,2023,9,0
Extrema,Agência e Operadores,2023,10,0
Extrema,Agência e Operadores,2023,11,0
Extrema,Agência e Operadores,2023,12,0
Extrema,Agência e Operadores,2024,1,0
Extrema,Agência e Operadores,2024,2,0
Extrema,Agência e Operadores,2024,3,-1
Extrema,Agência e Operadores,2024,4,0
Extrema,Agência e Operadores,2024,5,0
Extrema,Agência e Operadores,2024,6,-1
Extrema,Agência e Operadores,2024,7,0
Extrema,Agência e Operadores,2024,8,0
Extrema,Agência e Operadores,2024,9,0
Extrema,Agência e Operadores,2024,10,0
Extrema,Agência e Operadores,2024,11,0
Extrema,Agência e Operadores,2024,12,0
Extrema,Agência e Operadores,2025,1,0
Extrema,Agência e Operadores,2025,2,0
Extrema,Agência e Operadores,2025,3,0
Extrema,Agência e Operadores,2025,4,0
Extrema,Agência e Operadores,2025,5,0
Extrema,Agência e Operadores,2025,6,0
Extrema,Agência e Operadores,2025,7,0
Extrema,Agência e Operadores,2025,8,0
Extrema,Agência e Operadores,2025,9,0
Extrema,Agência e Operadores,2025,10,0
Extrema,Agência e Operadores,2025,11,0
Extrema,Agência e Operadores,2025,12,0
Extrema,Transportes,2021,1,-7
Extrema,Transportes,2021,2,-3
Extrema,Transportes,2021,3,-9
Extrema,Transportes,2021,4,-8
Extrema,Transportes,2021,5,-11
Extrema,Transportes,2021,6,-2
Extrema,Transportes,2021,7,-18
Extrema,Transportes,2021,8,-20
Extrema,Transportes,2021,9,-9
Extrema,Transportes,2021,10,-18
Extrema,Transportes,2021,11,-28
Extrema,Transportes,2021,12,-12
Extrema,Transportes,2022,1,1
Extrema,Transportes,2022,2,-6
Extrema,Transportes,2022,3,-23
Extrema,Transportes,2022,4,-2
Extrema,Transportes,2022,5,-16
Extrema,Transportes,2022,6,-23
Extrema,Transportes,2022,7,-13
Extrema,Transportes,2022,8,-20
Extrema,Transportes,2022,9,-15
Extrema,Transportes,2022,10,-25
Extrema,Transportes,2022,11,-32
Extrema,Transportes,2022,12,-30
Extrema,Transportes,2023,1,8
Extrema,Transportes,2023,2,11
Extrema,Transportes,2023,3,1
Extrema,Transportes,2023,4,13
Extrema,Transportes,2023,5,1
Extrema,Transportes,2023,6,-1
Extrema,Transportes,2023,7,35
Extrema,Transportes,2023,8,2
Extrema,Transportes,2023,9,39
Extrema,Transportes,2023,10,-3
Extrema,Transportes,2023,11,-1
Extrema,Transportes,2023,12,15
Extrema,Transportes,2024,1,15
Extrema,Transportes,2024,2,-15
Extrema,Transportes,2024,3,4
Extrema,Transportes,2024,4,7
Extrema,Transportes,2024,5,-8
Extrema,Transportes,2024,6,11
Extrema,Transportes,2024,7,-14
Extrema,Transportes,2024,8,7
Extrema,Transportes,2024,9,12
Extrema,Transportes,2024,10,10
Extrema,Transportes,2024,11,10
Extrema,Transportes,2024,12,1
Extrema,Transportes,2025,1,3
Extrema,Transportes,2025,2,21
Extrema,Transportes,2025,3,26
Extrema,Transportes,2025,4,11
Extrema,Transportes,2025,5,1
Extrema,Transportes,2025,6,9
Extrema,Transportes,2025,7,6
Extrema,Transportes,2025,8,4
Extrema,Transportes,2025,9,47
Extrema,Transportes,2025,10,18
Extrema,Transportes,2025,11,10
Extrema,Transportes,2025,12,-8
Extrema,Alimentação,2021,1,15
Extrema,Alimentação,2021,2,5
Extrema,Alimentação,2021,3,12
Extrema,Alimentação,2021,4,-27
Extrema,Alimentação,2021,5,-16
Extrema,Alimentação,2021,6,3
Extrema,Alimentação,2021,7,-8
Extrema,Alimentação,2021,8,-24
Extrema,Alimentação,2021,9,-42
Extrema,Alimentação,2021,10,-41
Extrema,Alimentação,2021,11,-55
Extrema,Alimentação,2021,12,-43
Extrema,Alimentação,2022,1,-34
Extrema,Alimentação,2022,2,-36
Extrema,Alimentação,2022,3,-21
Extrema,Alimentação,2022,4,-16
Extrema,Alimentação,2022,5,327
Extrema,Alimentação,2022,6,-264
Extrema,Alimentação,2022,7,-80
Extrema,Alimentação,2022,8,-46
Extrema,Alimentação,2022,9,-47
Extrema,Alimentação,2022,10,-53
Extrema,Alimentação,2022,11,-42
Extrema,Alimentação,2022,12,-72
Extrema,Alimentação,2023,1,-7
Extrema,Alimentação,2023,2,20
Extrema,Alimentação,2023,3,-15
Extrema,Alimentação,2023,4,12
Extrema,Alimentação,2023,5,7
Extrema,Alimentação,2023,6,29
Extrema,Alimentação,2023,7,4
Extrema,Alimentação,2023,8,23
Extrema,Alimentação,2023,9,15
Extrema,Alimentação,2023,10,0
Extrema,Alimentação,2023,11,34
Extrema,Alimentação,2023,12,-3
Extrema,Alimentação,2024,1,36
Extrema,Alimentação,2024,2,11
Extrema,Alimentação,2024,3,27
Extrema,Alimentação,2024,4,8
Extrema,Alimentação,2024,5,-1
Extrema,Alimentação,2024,6,3
Extrema,Alimentação,2024,7,12
Extrema,Alimentação,2024,8,-8
Extrema,Alimentação,2024,9,-9
Extrema,Alimentação,2024,10,1
Extrema,Alimentação,2024,11,-3
Extrema,Alimentação,2024,12,-10
Extrema,Alimentação,2025,1,-14
Extrema,Alimentação,2025,2,11
Extrema,Alimentação,2025,3,-18
Extrema,Alimentação,2025,4,14
Extrema,Alimentação,2025,5,6
Extrema,Alimentação,2025,6,5
Extrema,Alimentação,2025,7,-2
Extrema,Alimentação,2025,8,-3
Extrema,Alimentação,2025,9,-3
Extrema,Alimentação,2025,10,-1
Extrema,Alimentação,2025,11,-16
Extrema,Alimentação,2025,12,-1
Extrema,Hospedagem,2021,1,5
Extrema,Hospedagem,2021,2,4
Extrema,Hospedagem,2021,3,-5
Extrema,Hospedagem,2021,4,-13
Extrema,Hospedagem,2021,5,-3
Extrema,Hospedagem,2021,6,0
Extrema,Hospedagem,2021,7,-3
Extrema,Hospedagem,2021,8,-3
Extrema,Hospedagem,2021,9,-10
Extrema,Hospedagem,2021,10,-9
Extrema,Hospedagem,2021,11,-7
Extrema,Hospedagem,2021,12,-12
Extrema,Hospedagem,2022,1,-11
Extrema,Hospedagem,2022,2,2
Extrema,Hospedagem,2022,3,-7
Extrema,Hospedagem,2022,4,-2
Extrema,Hospedagem,2022,5,0
Extrema,Hospedagem,2022,6,-1
Extrema,Hospedagem,2022,7,-8
Extrema,Hospedagem,2022,8,-5
Extrema,Hospedagem,2022,9,-10
Extrema,Hospedagem,2022,10,-3
Extrema,Hospedagem,2022,11,-10
Extrema,Hospedagem,2022,12,-7
Extrema,Hospedagem,2023,1,6
Extrema,Hospedagem,2023,2,3
Extrema,Hospedagem,2023,3,5
Extrema,Hospedagem,2023,4,-2
Extrema,Hospedagem,2023,5,4
Extrema,Hospedagem,2023,6,2
Extrema,Hospedagem,2023,7,12
Extrema,Hospedagem,2023,8,12
Extrema,Hospedagem,2023,9,11
Extrema,Hospedagem,2023,10,-5
Extrema,Hospedagem,2023,11,1
Extrema,Hospedagem,2023,12,7
Extrema,Hospedagem,2024,1,11
Extrema,Hospedagem,2024,2,-4
Extrema,Hospedagem,2024,3,4
Extrema,Hospedagem,2024,4,5
Extrema,Hospedagem,2024,5,0
Extrema,Hospedagem,2024,6,5
Extrema,Hospedagem,2024,7,16
Extrema,Hospedagem,2024,8,-5
Extrema,Hospedagem,2024,9,-5
Extrema,Hospedagem,2024,10,-4
Extrema,Hospedagem,2024,11,4
Extrema,Hospedagem,2024,12,-3
Extrema,Hospedagem,2025,1,-2
Extrema,Hospedagem,2025,2,9
Extrema,Hospedagem,2025,3,6
Extrema,Hospedagem,2025,4,5
Extrema,Hospedagem,2025,5,3
Extrema,Hospedagem,2025,6,0
Extrema,Hospedagem,2025,7,-1
Extrema,Hospedagem,2025,8,-6
Extrema,Hospedagem,2025,9,11
Extrema,Hospedagem,2025,10,0
Extrema,Hospedagem,2025,11,6
Extrema,Hospedagem,2025,12,2
Passa Quatro,Entretenimento,2021,1,0
Passa Quatro,Entretenimento,2021,2,0
Passa Quatro,Entretenimento,2021,3,0
Passa Quatro,Entretenimento,2021,4,0
Passa Quatro,Entretenimento,2021,5,0
Passa Quatro,Entretenimento,2021,6,0
Passa Quatro,Entretenimento,2021,7,0
Passa Quatro,Entretenimento,2021,8,0
Passa Quatro,Entretenimento,2021,9,0
Passa Quatro,Entretenimento,2021,10,0
Passa Quatro,Entretenimento,2021,11,0
Passa Quatro,Entretenimento,2021,12,0
Passa Quatro,Entretenimento,2022,1,-2
Passa Quatro,Entretenimento,2022,2,1
Passa Quatro,Entretenimento,2022,3,0
Passa Quatro,Entretenimento,2022,4,0
Passa Quatro,Entretenimento,2022,5,-1
Passa Quatro,Entretenimento,2022,6,0
Passa Quatro,Entretenimento,2022,7,0
Passa Quatro,Entretenimento,2022,8,-2
Passa Quatro,Entretenimento,2022,9,-1
Passa Quatro,Entretenimento,2022,10,-1
Passa Quatro,Entretenimento,2022,11,0
Passa Quatro,Entretenimento,2022,12,-1
Passa Quatro,Entretenimento,2023,1,0
Passa Quatro,Entretenimento,2023,2,-1
Passa Quatro,Entretenimento,2023,3,0
Passa Quatro,Entretenimento,2023,4,1
Passa Quatro,Entretenimento,2023,5,-1
Passa Quatro,Entretenimento,2023,6,-1
Passa Quatro,Entretenimento,2023,7,1
Passa Quatro,Entretenimento,2023,8,1
Passa Quatro,Entretenimento,2023,9,0
Passa Quatro,Entretenimento,2023,10,4
Passa Quatro,Entretenimento,2023,11,5
Passa Quatro,Entretenimento,2023,12,0
Passa Quatro,Entretenimento,2024,1,-1
Passa Quatro,Entretenimento,2024,2,0
Passa Quatro,Entretenimento,2024,3,0
Passa Quatro,Entretenimento,2024,4,0
Passa Quatro,Entretenimento,2024,5,0
Passa Quatro,Entretenimento,2024,6,0
Passa Quatro,Entretenimento,2024,7,1
Passa Quatro,Entretenimento,2024,8,0
Passa Quatro,Entretenimento,2024,9,-1
Passa Quatro,Entretenimento,2024,10,-1
Passa Quatro,Entretenimento,2024,11,2
Passa Quatro,Entretenimento,2024,12,0
Passa Quatro,Entretenimento,2025,1,-1
Passa Quatro,Entretenimento,2025,2,0
Passa Quatro,Entretenimento,2025,3,2
Passa Quatro,Entretenimento,2025,4,1
Passa Quatro,Entretenimento,2025,5,-2
Passa Quatro,Entretenimento,2025,6,1
Passa Quatro,Entretenimento,2025,7,-1
Passa Quatro,Entretenimento,2025,8,2
Passa Quatro,Entretenimento,2025,9,0
Passa Quatro,Entretenimento,2025,10,2
Passa Quatro,Entretenimento,2025,11,-2
Passa Quatro,Entretenimento,2025,12,0
Passa Quatro,Comércio e Serviços,2021,1,0
Passa Quatro,Comércio e Serviços,2021,2,0
Passa Quatro,Comércio e Serviços,2021,3,3
Passa Quatro,Comércio e Serviços,2021,4,-1
Passa Quatro,Comércio e Serviços,2021,5,0
Passa Quatro,Comércio e Serviços,2021,6,0
Passa Quatro,Comércio e Serviços,2021,7,-2
Passa Quatro,Comércio e Serviços,2021,8,-2
Passa Quatro,Comércio e Serviços,2021,9,0
Passa Quatro,Comércio e Serviços,2021,10,0
Passa Quatro,Comércio e Serviços,2021,11,0
Passa Quatro,Comércio e Serviços,2021,12,-9
Passa Quatro,Comércio e Serviços,2022,1,2
Passa Quatro,Comércio e Serviços,2022,2,-1
Passa Quatro,Comércio e Serviços,2022,3,-1
Passa Quatro,Comércio e Serviços,2022,4,-3
Passa Quatro,Comércio e Serviços,2022,5,-1
Passa Quatro,Comércio e Serviços,2022,6,-1
Passa Quatro,Comércio e Serviços,2022,7,-1
Passa Quatro,Comércio e Serviços,2022,8,-1
Passa Quatro,Comércio e Serviços,2022,9,0
Passa Quatro,Comércio e Serviços,2022,10,0
Passa Quatro,Comércio e Serviços,2022,11,-1
Passa Quatro,Comércio e Serviços,2022,12,0
Passa Quatro,Comércio e Serviços,2023,1,2
Passa Quatro,Comércio e Serviços,2023,2,0
Passa Quatro,Comércio e Serviços,2023,3,0
Passa Quatro,Comércio e Serviços,2023,4,-1
Passa Quatro,Comércio e Serviços,2023,5,1
Passa Quatro,Comércio e Serviços,2023,6,0
Passa Quatro,Comércio e Serviços,2023,7,-1
Passa Quatro,Comércio e Serviços,2023,8,-1
Passa Quatro,Comércio e Serviços,2023,9,0
Passa Quatro,Comércio e Serviços,2023,10,2
Passa Quatro,Comércio e Serviços,2023,11,-1
Passa Quatro,Comércio e Serviços,2023,12,0
Passa Quatro,Comércio e Serviços,2024,1,-1
Passa Quatro,Comércio e Serviços,2024,2,0
Passa Quatro,Comércio e Serviços,2024,3,-1
Passa Quatro,Comércio e Serviços,2024,4,-1
Passa Quatro,Comércio e Serviços,2024,5,1
Passa Quatro,Comércio e Serviços,2024,6,2
Passa Quatro,Comércio e Serviços,2024,7,1
Passa Quatro,Comércio e Serviços,2024,8,-1
Passa Quatro,Comércio e Serviços,2024,9,-1
Passa Quatro,Comércio e Serviços,2024,10,-1
Passa Quatro,Comércio e Serviços,2024,11,0
Passa Quatro,Comércio e Serviços,2024,12,1
Passa Quatro,Comércio e Serviços,2025,1,-3
Passa Quatro,Comércio e Serviços,2025,2,0
Passa Quatro,Comércio e Serviços,2025,3,1
Passa Quatro,Comércio e Serviços,2025,4,-1
Passa Quatro,Comércio e Serviços,2025,5,-1
Passa Quatro,Comércio e Serviços,2025,6,1
Passa Quatro,Comércio e Serviços,2025,7,-1
Passa Quatro,Comércio e Serviços,2025,8,-2
Passa Quatro,Comércio e Serviços,2025,9,-1
Passa Quatro,Comércio e Serviços,2025,10,0
Passa Quatro,Comércio e Serviços,2025,11,1
Passa Quatro,Comércio e Serviços,2025,12,0
Passa Quatro,Agência e Operadores,2021,1,0
Passa Quatro,Agência e Operadores,2021,2,0
Passa Quatro,Agência e Operadores,2021,3,0
Passa Quatro,Agência e Operadores,2021,4,0
Passa Quatro,Agência e Operadores,2021,5,0
Passa Quatro,Agência e Operadores,2021,6,0
Passa Quatro,Agência e Operadores,2021,7,0
Passa Quatro,Agência e Operadores,2021,8,0
Passa Quatro,Agência e Operadores,2021,9,0
Passa Quatro,Agência e Operadores,2021,10,0
Passa Quatro,Agência e Operadores,2021,11,0
Passa Quatro,Agência e Operadores,2021,12,0
Passa Quatro,Agência e Operadores,2022,1,0
Passa Quatro,Agência e Operadores,2022,2,0
Passa Quatro,Agência e Operadores,2022,3,0
Passa Quatro,Agência e Operadores,2022,4,0
Passa Quatro,Agência e Operadores,2022,5,0
Passa Quatro,Agência e Operadores,2022,6,0
Passa Quatro,Agência e Operadores,2022,7,0
Passa Quatro,Agência e Operadores,2022,8,0
Passa Quatro,Agência e Operadores,2022,9,0
Passa Quatro,Agência e Operadores,2022,10,0
Passa Quatro,Agência e Operadores,2022,11,0
Passa Quatro,Agência e Operadores,2022,12,0
Passa Quatro,Agência e Operadores,2023,1,0
Passa Quatro,Agência e Operadores,2023,2,0
Passa Quatro,Agência e Operadores,2023,3,0
Passa Quatro,Agência e Operadores,2023,4,0
